timestamp,service,action,src,country,dst,proto,spt,dpt,status
2026-02-20 12:18:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52296,8612,0
2026-02-20 12:18:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,56642,8612,0
2026-02-20 12:19:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64034,8612,0
2026-02-20 12:19:25,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61903,8612,0
2026-02-20 12:19:35,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:19:46,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52499,8612,0
2026-02-20 12:20:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63464,8612,0
2026-02-20 12:20:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55155,8612,0
2026-02-20 12:20:43,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52871,8612,0
2026-02-20 12:21:00,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,65118,8612,0
2026-02-20 12:21:21,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,57534,8612,0
2026-02-20 12:21:27,ufw,BLOCK,fe80:0000:0000:0000:fa1e:dfff:fef2:6f8f,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:27,ufw,BLOCK,fe80:0000:0000:0000:fa1e:dfff:fef2:6f8f,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:27,ufw,BLOCK,fe80:0000:0000:0000:fa1e:dfff:fef2:6f8f,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:27,ufw,BLOCK,fe80:0000:0000:0000:fa1e:dfff:fef2:6f8f,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:27,ufw,BLOCK,fe80:0000:0000:0000:fa1e:dfff:fef2:6f8f,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:31,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:31,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:31,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:31,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:31,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:21:39,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55784,8612,0
2026-02-20 12:21:50,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:22:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64017,8612,0
2026-02-20 12:22:14,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:22:22,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63170,8612,0
2026-02-20 12:22:43,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61427,8612,0
2026-02-20 12:22:46,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:23:00,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,57908,8612,0
2026-02-20 12:23:21,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,63135,8612,0
2026-02-20 12:23:40,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,59591,8612,0
2026-02-20 12:23:45,ufw,BLOCK,0101:080a:1206:c3fe:01cf:548a:0039:3207,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:23:50,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:23:50,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:23:50,ufw,BLOCK,fe80:0000:0000:0000:aa20:66ff:fe23:f410,Private/Reserved,ff02:0000:0000:0000:0000:0000:0000:00fb,UDP,0,0,0
2026-02-20 12:24:01,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64169,8612,0
2026-02-20 12:24:22,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55059,8612,0
2026-02-20 12:24:39,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,52902,8612,0
2026-02-20 12:25:00,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,53034,8612,0
2026-02-20 12:25:22,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,60678,8612,0
2026-02-20 12:25:40,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50931,8612,0
2026-02-20 12:25:50,ufw,BLOCK,0101:080a:1207:3b1a:007f:c712:0001:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:26:01,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55931,8612,0
2026-02-20 12:26:23,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,62389,8612,0
2026-02-20 12:26:40,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,61507,8612,0
2026-02-20 12:27:01,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,57289,8612,0
2026-02-20 12:27:19,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,65216,8612,0
2026-02-20 12:27:40,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61675,8612,0
2026-02-20 12:27:55,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:28:02,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61057,8612,0
2026-02-20 12:28:23,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63621,8612,0
2026-02-20 12:28:40,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,56567,8612,0
2026-02-20 12:29:01,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,50510,8612,0
2026-02-20 12:29:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51211,8612,0
2026-02-20 12:29:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,56801,8612,0
2026-02-20 12:30:00,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 12:30:00,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:30:19,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,63949,8612,0
2026-02-20 12:30:41,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,54912,8612,0
2026-02-20 12:31:02,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,51608,8612,0
2026-02-20 12:31:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,62678,8612,0
2026-02-20 12:31:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,53864,8612,0
2026-02-20 12:32:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61286,8612,0
2026-02-20 12:32:05,ufw,BLOCK,0564:6169:7379:0675:ffff:ffff:ffff:0009,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:32:20,ufw,BLOCK,192.168.36.4,Private/Reserved,192.168.36.1,UDP,15123,45365,0
2026-02-20 12:32:41,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,60889,8612,0
2026-02-20 12:33:02,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,61847,8612,0
2026-02-20 12:33:19,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55898,8612,0
2026-02-20 12:33:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58603,8612,0
2026-02-20 12:34:02,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58207,8612,0
2026-02-20 12:34:10,ufw,BLOCK,0564:6169:7379:0675:6275:6e74:7503:636f,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:34:20,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,64305,8612,0
2026-02-20 12:34:41,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,50728,8612,0
2026-02-20 12:35:03,ufw,BLOCK,193.137.137.204,Portugal,224.0.0.1,UDP,56574,8612,0
2026-02-20 12:35:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51834,8612,0
2026-02-20 12:35:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54174,8612,0
2026-02-20 12:36:02,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63341,8612,0
2026-02-20 12:36:15,ufw,BLOCK,0300:0000:0400:0000:3802:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:36:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,53107,8612,0
2026-02-20 12:36:45,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63686,8612,0
2026-02-20 12:37:06,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51389,8612,0
2026-02-20 12:37:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51036,8612,0
2026-02-20 12:37:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61515,8612,0
2026-02-20 12:38:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58991,8612,0
2026-02-20 12:38:20,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 12:38:20,ufw,BLOCK,0204:05b4:0402:080a:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:38:45,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61801,8612,0
2026-02-20 12:38:59,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50947,8612,0
2026-02-20 12:39:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,59383,8612,0
2026-02-20 12:39:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,62356,8612,0
2026-02-20 12:40:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58449,8612,0
2026-02-20 12:40:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64640,8612,0
2026-02-20 12:40:25,ufw,BLOCK,0010:0000:0000:0000:00a0:464c:fc7f:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:40:46,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54934,8612,0
2026-02-20 12:41:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,59403,8612,0
2026-02-20 12:41:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51492,8612,0
2026-02-20 12:41:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55274,8612,0
2026-02-20 12:42:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63339,8612,0
2026-02-20 12:42:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64418,8612,0
2026-02-20 12:42:30,ufw,BLOCK,14e9:14e9:0035:67d5:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:42:45,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50983,8612,0
2026-02-20 12:42:59,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51917,8612,0
2026-02-20 12:43:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58326,8612,0
2026-02-20 12:43:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,53939,8612,0
2026-02-20 12:44:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51925,8612,0
2026-02-20 12:44:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61972,8612,0
2026-02-20 12:44:35,ufw,BLOCK,14e9:14e9:0035:67d5:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:44:46,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,60638,8612,0
2026-02-20 12:45:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,57400,8612,0
2026-02-20 12:45:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,56145,8612,0
2026-02-20 12:45:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50568,8612,0
2026-02-20 12:46:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51753,8612,0
2026-02-20 12:46:25,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58257,8612,0
2026-02-20 12:46:40,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 12:46:40,ufw,BLOCK,0332:3534:0233:3603:6aaf:584f:263c:0009,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:47:07,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,49321,8612,0
2026-02-20 12:47:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51442,8612,0
2026-02-20 12:47:43,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55733,8612,0
2026-02-20 12:48:04,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,57762,8612,0
2026-02-20 12:48:25,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58994,8612,0
2026-02-20 12:48:39,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52576,8612,0
2026-02-20 12:48:45,ufw,BLOCK,0332:3534:0233:3603:3136:3803:3139:3207,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:49:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,56572,8612,0
2026-02-20 12:49:22,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58825,8612,0
2026-02-20 12:49:43,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64244,8612,0
2026-02-20 12:50:04,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52647,8612,0
2026-02-20 12:50:25,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50592,8612,0
2026-02-20 12:50:40,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,49682,8612,0
2026-02-20 12:50:50,ufw,BLOCK,0010:0000:0000:0000:0040:ba43:fc7f:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:51:01,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51585,8612,0
2026-02-20 12:51:22,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64003,8612,0
2026-02-20 12:51:43,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,60187,8612,0
2026-02-20 12:52:05,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58313,8612,0
2026-02-20 12:52:26,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51231,8612,0
2026-02-20 12:52:40,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54376,8612,0
2026-02-20 12:52:55,ufw,BLOCK,0564:6169:7379:0675:6275:6e74:7503:636f,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:53:01,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63317,8612,0
2026-02-20 12:53:23,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,55182,8612,0
2026-02-20 12:53:44,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50284,8612,0
2026-02-20 12:54:05,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64032,8612,0
2026-02-20 12:54:19,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,60188,8612,0
2026-02-20 12:54:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,51285,8612,0
2026-02-20 12:55:00,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 12:55:00,ufw,BLOCK,0b70:6878:2d73:796e:0180:c200:0000:04fe,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:55:23,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,49981,8612,0
2026-02-20 12:55:44,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54336,8612,0
2026-02-20 12:56:06,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61978,8612,0
2026-02-20 12:56:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,60995,8612,0
2026-02-20 12:56:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,60863,8612,0
2026-02-20 12:57:02,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,65204,8612,0
2026-02-20 12:57:05,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:57:23,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54732,8612,0
2026-02-20 12:57:45,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,57799,8612,0
2026-02-20 12:58:06,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,57516,8612,0
2026-02-20 12:58:20,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63885,8612,0
2026-02-20 12:58:41,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52748,8612,0
2026-02-20 12:59:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,50955,8612,0
2026-02-20 12:59:10,ufw,BLOCK,0100:0000:0600:0000:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 12:59:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52905,8612,0
2026-02-20 12:59:45,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,59735,8612,0
2026-02-20 12:59:59,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,54154,8612,0
2026-02-20 13:00:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,53708,8612,0
2026-02-20 13:00:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,64091,8612,0
2026-02-20 13:01:03,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,56970,8612,0
2026-02-20 13:01:15,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:01:24,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,61444,8612,0
2026-02-20 13:01:46,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,59829,8612,0
2026-02-20 13:02:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,49970,8612,0
2026-02-20 13:02:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52080,8612,0
2026-02-20 13:02:42,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,58364,8612,0
2026-02-20 13:03:00,ufw,BLOCK,193.137.137.205,Portugal,193.137.137.113,TCP,49603,8082,0
2026-02-20 13:03:20,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:03:20,ufw,BLOCK,0332:3534:0233:3603:0180:c200:0000:04fe,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:03:46,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,53760,8612,0
2026-02-20 13:04:00,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,63781,8612,0
2026-02-20 13:04:21,ufw,BLOCK,193.137.138.170,Portugal,224.0.0.1,UDP,52293,8612,0
2026-02-20 13:05:25,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:05:25,ufw,BLOCK,0102:0417:0000:0000:e000:0001:9404:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:07:30,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:07:30,ufw,BLOCK,0564:6169:7379:0675:6275:6e74:7503:636f,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:08:47,ufw,BLOCK,192.168.36.14,Private/Reserved,192.168.36.1,UDP,58290,45365,0
2026-02-20 13:08:49,ufw,BLOCK,192.168.36.14,Private/Reserved,192.168.36.1,UDP,58290,45365,0
2026-02-20 13:09:35,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:09:35,ufw,BLOCK,0101:080a:1210:c6a7:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:11:40,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:11:40,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:13:45,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:13:45,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:15:50,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:15:50,ufw,BLOCK,0100:0000:0600:0000:0100:0ccc:cccc:04fe,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:17:55,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:17:55,ufw,BLOCK,14e9:14e9:0035:67d5:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:18:57,ufw,BLOCK,192.168.36.14,Private/Reserved,192.168.36.1,UDP,58290,45365,0
2026-02-20 13:18:59,ufw,BLOCK,192.168.36.14,Private/Reserved,192.168.36.1,UDP,58290,45365,0
2026-02-20 13:19:03,ufw,BLOCK,192.168.36.14,Private/Reserved,192.168.36.1,UDP,58290,45365,0
2026-02-20 13:20:00,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:20:00,ufw,BLOCK,0300:0000:0400:0000:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:22:05,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:22:05,ufw,BLOCK,0564:6169:7379:0675:6275:6e74:7503:636f,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:24:10,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:24:10,ufw,BLOCK,0564:6169:7379:0675:0100:0000:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:26:15,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:26:15,ufw,BLOCK,0564:6169:7379:0675:6275:6e74:7503:636f,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:28:20,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:28:20,ufw,BLOCK,0100:0000:0600:0000:e0db:0100:0000:0000,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:30:25,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:30:25,ufw,BLOCK,14e9:14e9:0035:67d5:6237:c126:9ee1:0009,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:32:30,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:32:30,ufw,BLOCK,0564:6169:7379:0675:0180:c200:0000:04fe,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
2026-02-20 13:34:35,ufw,BLOCK,0.0.0.0,Private/Reserved,224.0.0.1,2,0,0,0
2026-02-20 13:34:35,ufw,BLOCK,0564:6169:7379:0675:0180:c200:0000:04fe,GeoIP-No-Match,ff02:0000:0000:0000:0000:0000:0000:0001,ICMPv6,0,0,0
